زنبل 	zanbal 	To wink, to blink, to close the eyelids (as a cat in the sunlight), etc.							
زنبه 	zunbaʿh 	Hair on the body.							
زنجیر 	zanjīr 	A chain. 							
زنخ 	zanaḵẖ 	The chin, the pit in the chin.							
زندان 	zindān 	A jail, a prison.							
زندګاني 	zindagānī 	Life, living, existence, livelihood. 							
زندئِي 	zindaʿī 	A halter, a noose for hanging criminals.							
زنډيَ 	zanḏḏaey 	A tassel, a pendant, an ornament. 							
زنزه 	zanzaʿh 	A centipede. 							
زنځیر 	zanḏẕīr 	A chain.							
زنکئِي 	zankaʿī 	Cummin seed. 							
زنګ 	zang 	A bell, a bell which dancing women fasten to their feet, a cymbal. 							
زنګ 	zang 	Rust, mould, scum, dirt.							
زنګل 	zangal 	A forest, a wood, a wild.							
زنګل 	zangal 	To swing, to move to and fro, to vibrate, to wave, to hang.							
زنګوله 	zangūlaʿh 	A small bell, the bell of a tambourine, a cymbal.							
زنګون 	zangūn 	The knee.							
زنګي 	zangī 	An Ethiop, a negro.							
زنګیدل 	zangedal 	To swing, to wave, to move to and fro, to vibrate, to hang, etc.							
زنل 	zanal 	To insert, to implant, to embed, to stick into, to plant, to stab, to pierce, to prick, to impale. 							
زننه 	zananaʿh 	Piercing, stabbing, impaling, pricking, sticking, goring, puncturing, etc.							
زنه 	zanaʿh 	The chin, the pit of the chin.							
زنهار 	zinhār 	By no means, never.	Beware! take care!						
زنړغوزه 	zaṟṟṉg̠ẖozaʿh 	The cone of the pine tree, the tree itself. 							
زنړيَ 	zaṟṟṉaey 	A seed or kernel in general.	A lad, a boy not arrived at puberty. 						
زوال 	zawāl 	Decline, declination, wane, cessation, wretchedness, the setting (as of the sun.)							
زود 	zūd 	Quick, quickly, nimbly, suddenly.							
زور 	zor 	Power, force, strength, vigour, violence, weight.							
زورل 	zoral 	To vex, to provoke, to fret, to irritate.	To compel, to force, to coerce, to constrain, to use compulsion, main force, etc.	To digest, to cause digestion. 					
زور 	zawr 	Grief, pain, anxiety, sorrow, affliction, trouble.							
زور 	zwar 	The vowel point (ــَـ).							
زوړ 	zawaṟṟ 	Declivity, dip, slope, fall, devexity, downhill.	Oblique, slanting, sloping, shelving.						
زوړ 	zoṟṟ 	Old, aged, ancient, antiquated, of long standing, venerable, primitive, worn out (as clothes).							
زوز 	zoz 	A prickly bush, the camel thorn (Hedysarum altragi).							
زوزات  	zū-zāt	Progeny, issue, species, posterity.							
زوزاد 	za-o-zād 	Progeny, posterity, issue, descendants, species.							
زوږ 	zwaj̱ẕ 	Noise, sound, din, uproar, cry, clamour, exclamation; the murmuring of a brook, rippling, rustling of leaves, noise of a high wind, the noise of cattle feeding or walking along.	Concern, grief, sorrow, distress, affliction, woe, bitterness; agony, anguish						
زوښه 	zoḵ́ẖaʿh 	A kind of syrup, or beverage made from the juice of the ber or jujube and sweetened.							
زوګ 	zwag 	Noise, sound, clamour, murmur, rustling, etc.							
زولانه 	zolānaʿh 	 A fetter, a chain for criminals. 							
زوم 	zūm 	A son-in-law.							
زوم 	zʿwam 	Deficient, less, little, scanty, rarely, seldom.	Lessened, reduced, curtailed, abated, removed, subtracted, withdrawn. 	Lost, deducted, taken away.					
زومنه 	zʿwamnaʿh 	Soup, broth.							
زوول 	zowul 	To be born, to be brought forth (as young).							
زوه 	zawaʿh 	Pus, matter, rheum.							
زوي 	zo-e 	A son.							
زه 	zah 	ʻI.ʼ							
زهد 	zuhd 	Continence, devotion, abstinence.							
زهر 	zahr 	Poison. 							
زهره 	zahraʿh 	The gall-bladder, bile. 	Courage, boldness.						
زهګیر 	zih-gīr 	The notch at each extremity of a bow for fastening the bow-string.							
زهوب 	zahūb 	Matter, pus, discharge, rheum.							
زهیدل 	zahedal 	To lessen, or grow less, to decrease, to waste away through sickness or grief, to become thin, etc. 							
زهیر 	zahīr 	Reduced by sickness or distress, thin.	Sad, melancholy, troubled in mind, low-spirited, dejected.						
زيَ 	zaey 	A son, a descendant, as Mc, Fitz, Oʼ, etc. 							
زیات 	zīʿāt 	More, additional, excessive, too much, too many, etc.							
زیاتي 	zīʿātī 	More, excessive. See زیات							
زیاد 	ziyād 	More, additional, etc. See زیات							
زیارت  	zi-yārat	A pilgrimage, visiting a shrine.	A shrine, the tomb of a saint. 						
زیان 	zi-yān 	Injury, hurt, harm, mischief, detriment, loss, damage, deficiency.							
زیب 	zeb 	Beauty, elegance, ornament, adornment. 							
زیتونه 	zaitūnaʿh 	The olive tree. 							
زیر 	zer 	Under, below.	The vowel point (ــِــ), called also کسره kasraʿh, sounded as Italian or short i.						
زیر 	zīr 	The fine or highest note of a lute; the treble in music.							
زیر 	zīr 	Contemplation, view, survey, etc.							
زیر استر  	zer-āstar	A lining in general.							
زیرک 	zī-rak 	Acute, shrewd, penetrating, sagacious, intelligent, ingenious.							
زیرمه 	zermaʿh 	Preparation, making ready, providing, provision, putting in order, arrangement, disposal; make, formation.							
زیره ګري 	zerah-garey 	A person who brings glad tidings or good news.							
زیريَ 	zeraey 	Good news, glad tidings.							
زیړ  	zi-yaṟṟ	Brass.	Yellow.						
زیړانکه  	zi-yaṟṟānakaʿh	The yellow- wagtail. 							
زیزمه 	zezmaʿh 	The eyelid.							
زیږیدل 	zej̱ẕedal 	To be born, to be brought forth. 							
زیګ 	zīg 	Rough, hard, stiff, rigid; stern, harsh.							
زیګګي 	zīggaey 	A porcupine, a hedge-hog. 							
زیله 	zelaʿh 	The branch, or tendril of a creeper, a creeping plant in general.							
زیلئِي 	zelaʿī 	A creeper. 							
زیم 	zʿyam 	Dampness of the ground, moisture, humidity, dankness, wetness.							
زین 	zīn 	A saddle.							
زینت 	zīnat 	Ornament, decoration, dress, elegance, adornment, beauty.							
زینه 	zīnaʿh 	A ladder, stairs, a pair or set of steps.							
زیور 	zewar 	An ornament of gold, or silver, jewelry.							
ځ 	ḏẕe 	The eighteenth letter of the Paś̱ẖto alphabet.							
ځار 	ḏẕār 	Sacrifice, oblation, consecration, an offering, a victim, redemption, offering of devoting one's-self to save or preserve another, ransom, cartel.							
ځاله 	ḏẕālaʿh 	The nest of a bird, the web of a spider.							
ځان 	ḏẕān 	Life, soul, spirit, mind, self.	A sweetheart.	The private parts.	Dear, beloved.				
ځان دار 	ḏẕān dār 	Having life, an animal.							
ځاي 	ḏẕāʿe 	A place, situation, site, station, direction, whereabouts.							
ځبل 	ḏẕabal 	To pound, to bruise, to reduce to powder.							
ځبله  	ḏẕab-lah	Together, along with, in company, one with another.							
ځبن 	ḏẕaban 	Ill-bred, brutish, barbarous.							
ځبیښل 	ḏẕbe-ś̱ẖal 	To suck, to draw into the mouth, to draw out, to imbibe, to inhale.							
ځري 	ḏẕaraey 	A spy, a scout, a vidette, one who ogles or peeps							
ځړیدل 	ḏẕaṟṟedal 	To hang, to dangle, to swing, to be pendulous or pendant.							
ځز 	ḏẕaz 	A hissing sound produced by sprinkling water on fire, etc., fizz, fizzle, spitting (as meat ejecting gravy when roasting).							
ځکه 	ḏẕakah 	For this reason, on this account, consequently.							
ځګر 	ḏẕigar 	The liver, the vitals, the heart, mind, courage, etc. 							
ځل 	ḏẕal 	The clothing for a horse, a horse-cloth. 							
ځل 	ḏẕal 	Once, at one time; or یو څل yow-ḏẕal.							
ځله 	ḏẕalaʿh 	Distraction of mind, perplexity, hesitation, apprehension. 							
ځلیدل 	ḏẕaledal 	To shine, to glitter, to glow, to glisten, to gleam, to glare, to sparkle, to coruscate.							
ځما 	ḏẕamā 	The genitive case of the first personal pronoun زه ʻMine, of me.ʼ							
ځمل 	ḏẕamal 	To wink, to blink, to close the eyelids (as a cat in the sunlight).							
ځنِ 	ḏẕini 	Some, any, a few, etc. 							
ځناور 	ḏẕanāwar 	An animal, a beast.							
ځنبل 	ḏẕambal 	To wink, to blink, to close the eyes (as a cat in the sunlight).							
ځنډ 	ḏẕanḏḏ 	Delay, slowness, tardiness, lateness, procrastination.							
ځنځیر 	ḏẕanḏẕīr 	A chain.							
ځنګل 	ḏẕangal 	A forest, a wood, a wild tract of country.							
ځني 	ḏẕinī 	Some, any, a few, etc.							
ځنړيَ 	ḏẕaṟṟṉaey 	A lad, a boy not arrived at puberty. 							
ځوان 	ḏẕwān 	Young, youthful.	A youth, a lad, a young man.						
ځور 	ḏẕawr 	Grief, pain, anxiety, sorrow, affliction, trouble.							
ځوړند 	ḏẕwaṟṟand 	Hanging, pendent, pendulous, swinging, loose, flowing, etc.							
ځوز 	ḏẕoz 	A prickly bush, the camel- thorn (Hedysarum altragi).							
ځولئِي 	ḏẕolaʿī 	A wallet, a sack, a bag, a scrip, a haversack, the skirt of a dress or anything carried in it.							
ځیر 	ḏẕīr 	The fine or highest note of a lute; the treble in music.							
ځیر 	ḏẕīr 	A kind of soft leather brought from Persia.							
ځیر 	ḏẕīr 	Contemplation, regard, survey, sight, view, glance.							
ځیرمه 	ḏẕermaʿh 	Condolence, sympathy, consolation, pity, commiseration, comforting.	Recommendation. 						
ځیزمه 	ḏẕezmaʿh 	The eyelid.							
ځیل 	ḏẕīl 	The string of pots or buckets over a Persian wheel.	A line or string of captives chained together.						
ځیل 	ḏẕel 	Ignorance, nescience, inexperience, emptiness.	Contradiction, perversity, contrariety, opposition. 						
ژ 	j̱ẕey 	Is the fourteenth letter of the Persian, and being also used in Paś̱ẖto, is the nineteenth of that alphabet.							
ژاله 	j̱ẕālaʿh 	Hail, hoar frost.							
ژامه 	j̱ẕāmaʿh 	The jaw, or jaw bone.							
ژانه 	j̱ẕānaʿh 	Coaxing, supplication, fawning, adulation, flattery, cajolery, wheedling, etc.							
ژاوله 	j̱ẕāwlaʿh 	Resin, pitch, wax, etc.							
ژاولن 	j̱ẕāwlan 	A fool, a milksop, a loon, a dolt, an ass (lit. one who chews resin or wax, and unable to give a clear or plain answer).							
ژبه 	j̱ẕabaʿh 	The tongue, language, dialect. 							
ژبونکيَ 	j̱ẕabūnkaey 	A piece of cloth let in under the collar of a dress, the false seam of the breast of a garment.							
ژر 	j̱ẕir 	Quickly, speedily, quick, soon.							
ژرنده 	j̱ẕarandaʿh 	A water-mill or wind-mill.							
ژړا 	j̱ẕaṟṟā 	Crying, weeping, mourning, whimpering.							
ژړاند 	j̱ẕaṟṟānd 	A blubbering or ill-tempered child always crying.							
ژغرل 	j̱ẕʿg̠ẖaral 	To keep, to preserve, to protect, to shield, to nourish. It is sometimes written ږغرل See ژغورل							
ژغنډ 	j̱ẕg̠ẖanḏḏ 	A dent, a notch, a socket, a notch made in a piece of wood to split it.							
ژغنډيَ 	j̱ẕag̠ẖunḏḏaey 	A peg in a yoke, which prevents it slipping from the neck of the animal.	A term of abuse.						
ژغورل 	j̱ẕg̠ẖoral 	To keep, to preserve, to sustain, to support; to defend, to protect, to guard, to shield, to house.							
ژغورنه 	j̱ẕg̠ẖoranaʿh 	Preservation, support, rescue, conservation, safeguard, security.							
ژغوريَ 	j̱ẕʿg̠ẖoraey 	A keeper, a protector, a preserver, a defender, a guardian. 							
ژلئِي 	j̱ẕalaʿī 	Hail, hoar frost.							
ژميَ 	j̱ẕamaey 	The winter, the cold season.							
ژیړيَ 	j̱ẕaṟṟṉaey 	A lad, a boy not arrived at puberty.							
ژنړيْ 	j̱ẕaṟṟṉaey 	Catgut, the entrails of sheep or goats used for bow-strings and musical instruments.							
ژواك 	j̱ẕwāk 	Life, existence, being, entity, subsistence, animation.							
ژوبل 	j̱ẕobal 	Hurt, bruised, scratched, mutilated, injured, ham-strung.							
ژور 	j̱ẕawar 	Deep, sunk, buried, profound, underground, subterranean.							
ژور غاليَ 	j̱ẕawar g̠ẖālaey 	A little pit or furrow, a hole cut round the root of a tree, a small pit or hole made for planting.							
ژوره 	j̱ẕawaraʿh 	A leech.							
ژوژ 	j̱ẕwaj̱ẕ 	Noise, tumult, din, uproar, sound, cry, clamour, exclamation.	The rippling or murmuring of a brook, the rustling of leaves, the moaning of the wind, etc.						
ژونه 	j̱ẕwand 	Life, living, existence, being, vitality, animation, the vital spark, a flame, the science of life.							
ژوول 	j̱ẕo-wul 	To masticate, to chew, to champ.							
ژویل  	j̱ẕo-yal	To chew, to masticate, to gnaw.							
ژئِي 	j̱ẕaʿī 	Catgut, the string of a musical instrument, the string of a bow.							
ژي 	j̱ẕaey 	A bag made of leather for holding water.							
ژیبه  	j̱ẕe-baʿh	The tongue.	Language, speech, dialect.						
ژیړ  	j̱ẕi-yaṟṟ	Yellow							
ږ 	j̱ẕey 	The twentieth letter of the Paś̱ẖto alphabet.							
ږدل 	j̱ẕʿdal 	To place, to put, to lodge, to post, to fix, to establish, to plant, to lay, to set.							
ږدن 	j̱ẕʿdan 	The name of a grain (arzan), millet.							
ږغ 	j̱ẕag̠ẖ 	A sound, sound, noise, voice, accent, strain, intonation.							
ږغل 	j̱ẕg̠ẖal 	Gravel, a gravel bed. 							
ږغول 	j̱ẕag̠ẖawul 	To make a noise, to play or sound a musical instrument, to cause to speak or raise the voice.							
ږغورل 	j̱ẕʿg̠ẖoral 	To keep, to preserve, to sustain, to support, to defend, to protect, to guard, to shield, to house. 							
ږلئِي 	j̱ẕalaʿī 	Hail, hoar frost.							
ږمنز 	j̱ẕʿmanz 	A comb.							
ږو 	j̱ẕo 	A word or exclamation used by way of affirmation or oath; as خداي ږو ḵẖudāʿe j̱ẕo, By God! so help me God!							
ږواك 	j̱ẕʿwāk 	Life, existence, being, entity, subsistence, animation.							
ږوږ 	j̱ẕʿwaj̱ẕ 	Noise, tumult, din, uproar, clamour, outcry, exclamation. 							
ږوي 	j̱ẕawaey 	A person, an individual, a body, a creature, a mortal, a party. 							
ږیره 	j̱ẕīraʿh 	The beard.							
س 	sīn 	The twelfth letter of the Arabic and fifteenth in the Persian alphabet, is the twenty-first letter of the Paś̱ẖto,							
